Timestamp for sample frequency every 1 min,Temperature_Celsius,Relative_Humidity
2020-03-10 03:55:00,13.7,53.2
2020-03-10 03:56:00,13.7,53.2
2020-03-10 03:57:00,13.7,53.2
2020-03-10 03:58:00,13.7,53.3
2020-03-10 03:59:00,13.7,53.3
2020-03-10 04:00:00,13.7,53.3
2020-03-10 04:01:00,13.7,53.3
2020-03-10 04:02:00,13.7,53.3
2020-03-10 04:03:00,13.7,53.3
2020-03-10 04:04:00,13.7,53.3
2020-03-10 04:05:00,13.7,53.3
2020-03-10 04:06:00,13.7,53.3
2020-03-10 04:07:00,13.7,53.3
2020-03-10 04:08:00,13.7,53.3
2020-03-10 04:09:00,13.7,53.2
2020-03-10 04:10:00,13.7,53.3
2020-03-10 04:11:00,13.7,53.2
2020-03-10 04:12:00,13.7,53.2
2020-03-10 04:13:00,13.7,53.3
2020-03-10 04:14:00,13.7,53.3
2020-03-10 04:15:00,13.7,53.3
2020-03-10 04:16:00,13.7,53.3
2020-03-10 04:17:00,13.7,53.3
2020-03-10 04:18:00,13.7,53.3
2020-03-10 04:19:00,13.7,53.3
2020-03-10 04:20:00,13.7,53.2
2020-03-10 04:21:00,13.7,53.3
2020-03-10 04:22:00,13.6,53.2
2020-03-10 04:23:00,13.6,53.2
2020-03-10 04:24:00,13.7,53.2
2020-03-10 04:25:00,13.7,53.2
2020-03-10 04:26:00,13.7,53.2
2020-03-10 04:27:00,13.7,53.2
2020-03-10 04:28:00,13.6,53.2
2020-03-10 04:29:00,13.6,53.3
2020-03-10 04:30:00,13.6,53.3
2020-03-10 04:31:00,13.6,53.4
2020-03-10 04:32:00,13.6,53.4
2020-03-10 04:33:00,13.7,53.3
2020-03-10 04:34:00,13.6,53.2
2020-03-10 04:35:00,13.6,53.3
2020-03-10 04:36:00,13.6,53.3
2020-03-10 04:37:00,13.6,53.2
2020-03-10 04:38:00,13.6,53.2
2020-03-10 04:39:00,13.6,53.2
2020-03-10 04:40:00,13.6,53.2
2020-03-10 04:41:00,13.6,53.2
2020-03-10 04:42:00,13.6,53.2
2020-03-10 04:43:00,13.6,53.2
2020-03-10 04:44:00,13.6,53.2
2020-03-10 04:45:00,13.6,53.2
2020-03-10 04:46:00,13.7,53.1
2020-03-10 04:47:00,13.6,53.1
2020-03-10 04:48:00,13.6,53.1
2020-03-10 04:49:00,13.7,53.1
2020-03-10 04:50:00,13.7,53.1
2020-03-10 04:51:00,13.7,53.2
2020-03-10 04:52:00,13.7,53.1
2020-03-10 04:53:00,13.7,53.2
2020-03-10 04:54:00,13.6,53.2
2020-03-10 04:55:00,13.6,53.1
2020-03-10 04:56:00,13.6,53.1
2020-03-10 04:57:00,13.6,53.1
2020-03-10 04:58:00,13.6,53.1
2020-03-10 04:59:00,13.6,53.1
2020-03-10 05:00:00,13.7,53.1
2020-03-10 05:01:00,13.7,53.1
2020-03-10 05:02:00,13.6,53
2020-03-10 05:03:00,13.6,53.1
2020-03-10 05:04:00,13.6,53.1
2020-03-10 05:05:00,13.6,53.1
2020-03-10 05:06:00,13.6,53.1
2020-03-10 05:07:00,13.6,53.1
2020-03-10 05:08:00,13.6,53.1
2020-03-10 05:09:00,13.6,53.1
2020-03-10 05:10:00,13.6,53.1
2020-03-10 05:11:00,13.6,53.1
2020-03-10 05:12:00,13.6,53.1
2020-03-10 05:13:00,13.6,53.1
2020-03-10 05:14:00,13.6,53.1
2020-03-10 05:15:00,13.6,53.1
2020-03-10 05:16:00,13.6,53.1
2020-03-10 05:17:00,13.6,53.1
2020-03-10 05:18:00,13.6,53.1
2020-03-10 05:19:00,13.6,53.1
2020-03-10 05:20:00,13.6,53.1
2020-03-10 05:21:00,13.6,53
2020-03-10 05:22:00,13.6,53
2020-03-10 05:23:00,13.6,53.1
2020-03-10 05:24:00,13.6,53.2
2020-03-10 05:25:00,13.6,53.2
2020-03-10 05:26:00,13.6,53.2
2020-03-10 05:27:00,13.6,53.1
2020-03-10 05:28:00,13.6,53.2
2020-03-10 05:29:00,13.6,53.2
2020-03-10 05:30:00,13.6,53.2
2020-03-10 05:31:00,13.6,53.3
2020-03-10 05:32:00,13.6,53.2
2020-03-10 05:33:00,13.6,53.2
2020-03-10 05:34:00,13.6,53.3
2020-03-10 05:35:00,13.6,53.3
2020-03-10 05:36:00,13.6,53.3
2020-03-10 05:37:00,13.6,53.3
2020-03-10 05:38:00,13.6,53.4
2020-03-10 05:39:00,13.6,53.4
2020-03-10 05:40:00,13.6,53.4
2020-03-10 05:41:00,13.6,53.4
2020-03-10 05:42:00,13.6,53.4
2020-03-10 05:43:00,13.5,53.4
2020-03-10 05:44:00,13.6,53.4
2020-03-10 05:45:00,13.6,53.4
2020-03-10 05:46:00,13.5,53.5
2020-03-10 05:47:00,13.5,53.5
2020-03-10 05:48:00,13.5,53.5
2020-03-10 05:49:00,13.5,53.5
2020-03-10 05:50:00,13.5,53.5
2020-03-10 05:51:00,13.5,53.5
2020-03-10 05:52:00,13.5,53.5
2020-03-10 05:53:00,13.5,53.5
2020-03-10 05:54:00,13.5,53.5
2020-03-10 05:55:00,13.5,53.5
2020-03-10 05:56:00,13.5,53.5
2020-03-10 05:57:00,13.5,53.5
2020-03-10 05:58:00,13.5,53.6
2020-03-10 05:59:00,13.5,53.6
2020-03-10 06:00:00,13.5,53.5
2020-03-10 06:01:00,13.5,53.6
2020-03-10 06:02:00,13.5,53.6
2020-03-10 06:03:00,13.5,53.6
2020-03-10 06:04:00,13.5,53.6
2020-03-10 06:05:00,13.5,53.6
2020-03-10 06:06:00,13.5,53.5
2020-03-10 06:07:00,13.5,53.6
2020-03-10 06:08:00,13.5,53.6
2020-03-10 06:09:00,13.5,53.6
2020-03-10 06:10:00,13.5,53.6
2020-03-10 06:11:00,13.5,53.6
2020-03-10 06:12:00,13.5,53.6
2020-03-10 06:13:00,13.4,53.6
2020-03-10 06:14:00,13.4,53.6
2020-03-10 06:15:00,13.4,53.6
2020-03-10 06:16:00,13.4,53.6
2020-03-10 06:17:00,13.4,53.6
2020-03-10 06:18:00,13.4,53.6
2020-03-10 06:19:00,13.4,53.6
2020-03-10 06:20:00,13.4,53.6
2020-03-10 06:21:00,13.4,53.6
2020-03-10 06:22:00,13.4,53.6
2020-03-10 06:23:00,13.4,53.6
2020-03-10 06:24:00,13.4,53.6
2020-03-10 06:25:00,13.4,53.6
2020-03-10 06:26:00,13.4,53.6
2020-03-10 06:27:00,13.4,53.6
2020-03-10 06:28:00,13.4,53.6
2020-03-10 06:29:00,13.4,53.6
2020-03-10 06:30:00,13.4,53.6
2020-03-10 06:31:00,13.4,53.6
2020-03-10 06:32:00,13.4,53.6
2020-03-10 06:33:00,13.4,53.5
2020-03-10 06:34:00,13.4,53.5
2020-03-10 06:35:00,13.4,53.5
2020-03-10 06:36:00,13.4,53.6
2020-03-10 06:37:00,13.4,53.6
2020-03-10 06:38:00,13.3,53.6
2020-03-10 06:39:00,13.3,53.6
2020-03-10 06:40:00,13.3,53.6
2020-03-10 06:41:00,13.3,53.5
2020-03-10 06:42:00,13.3,53.5
2020-03-10 06:43:00,13.3,53.5
2020-03-10 06:44:00,13.3,53.6
2020-03-10 06:45:00,13.3,53.6
2020-03-10 06:46:00,13.3,53.6
2020-03-10 06:47:00,13.3,53.6
2020-03-10 06:48:00,13.3,53.6
2020-03-10 06:49:00,13.3,53.6
2020-03-10 06:50:00,13.3,53.6
2020-03-10 06:51:00,13.3,53.6
2020-03-10 06:52:00,13.3,53.7
2020-03-10 06:53:00,13.3,53.7
2020-03-10 06:54:00,13.3,53.6
2020-03-10 06:55:00,13.3,53.6
2020-03-10 06:56:00,13.3,53.6
2020-03-10 06:57:00,13.2,53.6
2020-03-10 06:58:00,13.2,53.6
2020-03-10 06:59:00,13.2,53.6
2020-03-10 07:00:00,13.2,53.6
2020-03-10 07:01:00,13.2,53.6
2020-03-10 07:02:00,13.2,53.7
2020-03-10 07:03:00,13.2,53.6
2020-03-10 07:04:00,13.2,53.6
2020-03-10 07:05:00,13.2,53.6
2020-03-10 07:06:00,13.2,53.7
2020-03-10 07:07:00,13.2,53.7
2020-03-10 07:08:00,13.2,53.7
2020-03-10 07:09:00,13.2,53.7
2020-03-10 07:10:00,13.2,53.7
2020-03-10 07:11:00,13.2,53.8
2020-03-10 07:12:00,13.2,53.8
2020-03-10 07:13:00,13.2,53.8
2020-03-10 07:14:00,13.2,53.8
2020-03-10 07:15:00,13.2,53.8
2020-03-10 07:16:00,13.2,53.8
2020-03-10 07:17:00,13.2,53.8
2020-03-10 07:18:00,13.2,53.8
2020-03-10 07:19:00,13.2,53.8
2020-03-10 07:20:00,13.2,53.8
2020-03-10 07:21:00,13.2,53.8
2020-03-10 07:22:00,13.2,53.8
2020-03-10 07:23:00,13.2,53.8
2020-03-10 07:24:00,13.1,53.8
2020-03-10 07:25:00,13.1,53.8
2020-03-10 07:26:00,13.1,53.8
2020-03-10 07:27:00,13.1,53.8
2020-03-10 07:28:00,13.1,53.8
2020-03-10 07:29:00,13.1,53.8
2020-03-10 07:30:00,13.1,53.8
2020-03-10 07:31:00,13.1,53.8
2020-03-10 07:32:00,13.1,53.8
2020-03-10 07:33:00,13.1,53.8
2020-03-10 07:34:00,13.1,53.8
2020-03-10 07:35:00,13.1,53.8
2020-03-10 07:36:00,13.1,53.8
2020-03-10 07:37:00,13.1,53.8
2020-03-10 07:38:00,13.1,53.8
2020-03-10 07:39:00,13.1,53.8
2020-03-10 07:40:00,13.1,53.8
2020-03-10 07:41:00,13.1,53.8
2020-03-10 07:42:00,13.1,53.8
2020-03-10 07:43:00,13.1,53.8
2020-03-10 07:44:00,13,53.8
2020-03-10 07:45:00,13,53.8
2020-03-10 07:46:00,13,53.8
2020-03-10 07:47:00,13,53.9
2020-03-10 07:48:00,13,53.9
2020-03-10 07:49:00,13,53.8
2020-03-10 07:50:00,13,53.8
2020-03-10 07:51:00,13,53.9
2020-03-10 07:52:00,13,53.9
2020-03-10 07:53:00,13,53.9
2020-03-10 07:54:00,13,53.9
2020-03-10 07:55:00,13,53.9
2020-03-10 07:56:00,13,54
2020-03-10 07:57:00,13,54
2020-03-10 07:58:00,13,54.1
2020-03-10 07:59:00,13,54.4
2020-03-10 08:00:00,13,54.3
2020-03-10 08:01:00,13,54.3
2020-03-10 08:02:00,12.9,54.2
2020-03-10 08:03:00,12.9,54.1
2020-03-10 08:04:00,12.9,54.1
2020-03-10 08:05:00,12.9,54.2
2020-03-10 08:06:00,12.9,54.2
2020-03-10 08:07:00,12.9,54.2
2020-03-10 08:08:00,12.9,54.2
2020-03-10 08:09:00,12.9,54.2
2020-03-10 08:10:00,12.9,54.2
2020-03-10 08:11:00,12.9,54.2
2020-03-10 08:12:00,12.9,54.2
2020-03-10 08:13:00,12.9,54.2
2020-03-10 08:14:00,12.9,54.2
2020-03-10 08:15:00,12.9,54.2
2020-03-10 08:16:00,12.9,54.2
2020-03-10 08:17:00,12.9,54.3
2020-03-10 08:18:00,12.8,54.3
2020-03-10 08:19:00,12.8,54.3
2020-03-10 08:20:00,12.8,54.3
2020-03-10 08:21:00,12.8,54.3
2020-03-10 08:22:00,12.8,54.3
2020-03-10 08:23:00,12.8,54.3
2020-03-10 08:24:00,12.8,54.3
2020-03-10 08:25:00,12.8,54.5
2020-03-10 08:26:00,12.8,54.5
2020-03-10 08:27:00,12.8,54.6
2020-03-10 08:28:00,12.8,54.8
2020-03-10 08:29:00,12.8,54.7
2020-03-10 08:30:00,12.8,54.8
2020-03-10 08:31:00,12.8,54.6
2020-03-10 08:32:00,12.8,54.8
2020-03-10 08:33:00,12.8,54.5
2020-03-10 08:34:00,12.8,54.5
2020-03-10 08:35:00,12.8,54.4
2020-03-10 08:36:00,12.8,54.4
2020-03-10 08:37:00,12.8,54.3
2020-03-10 08:38:00,12.8,54.3
2020-03-10 08:39:00,12.8,54.3
2020-03-10 08:40:00,12.8,54.3
2020-03-10 08:41:00,12.8,54.3
2020-03-10 08:42:00,12.8,54.2
2020-03-10 08:43:00,12.8,54.2
2020-03-10 08:44:00,12.8,54.2
2020-03-10 08:45:00,12.8,54.2
2020-03-10 08:46:00,12.7,54.2
2020-03-10 08:47:00,12.8,54.2
2020-03-10 08:48:00,12.7,54.2
2020-03-10 08:49:00,12.7,54.3
2020-03-10 08:50:00,12.7,54.2
2020-03-10 08:51:00,12.7,54.3
2020-03-10 08:52:00,12.8,54.3
2020-03-10 08:53:00,12.7,54.3
2020-03-10 08:54:00,12.7,54.4
2020-03-10 08:55:00,12.8,54.3
2020-03-10 08:56:00,12.8,54.2
2020-03-10 08:57:00,12.8,54.2
2020-03-10 08:58:00,12.7,54.2
2020-03-10 08:59:00,12.8,54.4
2020-03-10 09:00:00,12.8,54.3
2020-03-10 09:01:00,12.7,54.3
2020-03-10 09:02:00,12.7,54.3
2020-03-10 09:03:00,12.8,54.2
2020-03-10 09:04:00,12.8,54.2
2020-03-10 09:05:00,12.8,54.2
2020-03-10 09:06:00,12.7,54.2
2020-03-10 09:07:00,12.8,54.2
2020-03-10 09:08:00,12.8,54.2
2020-03-10 09:09:00,12.8,54.2
2020-03-10 09:10:00,12.8,54.2
2020-03-10 09:11:00,12.8,54.2
2020-03-10 09:12:00,12.8,54.2
2020-03-10 09:13:00,12.8,54.2
2020-03-10 09:14:00,12.8,54.2
2020-03-10 09:15:00,12.8,54.2
2020-03-10 09:16:00,12.8,54.2
2020-03-10 09:17:00,12.8,54.3
2020-03-10 09:18:00,12.8,54.2
2020-03-10 09:19:00,12.8,54.2
2020-03-10 09:20:00,12.8,54.3
2020-03-10 09:21:00,12.8,54.4
2020-03-10 09:22:00,12.8,54.2
2020-03-10 09:23:00,12.8,54.3
2020-03-10 09:24:00,12.8,54.4
2020-03-10 09:25:00,12.8,54.3
2020-03-10 09:26:00,12.8,54.4
2020-03-10 09:27:00,12.8,54.5
2020-03-10 09:28:00,12.8,54.4
2020-03-10 09:29:00,12.8,54.7
2020-03-10 09:30:00,12.8,54.5
2020-03-10 09:31:00,12.8,54.6
2020-03-10 09:32:00,12.8,54.4
2020-03-10 09:33:00,12.9,54.4
2020-03-10 09:34:00,12.9,54.4
2020-03-10 09:35:00,12.8,54.6
2020-03-10 09:36:00,12.9,54.5
2020-03-10 09:37:00,12.9,54.6
2020-03-10 09:38:00,12.9,54.5
2020-03-10 09:39:00,12.9,54.5
2020-03-10 09:40:00,12.9,54.5
2020-03-10 09:41:00,12.9,54.5
2020-03-10 09:42:00,12.9,54.4
2020-03-10 09:43:00,12.9,54.4
2020-03-10 09:44:00,12.9,54.4
2020-03-10 09:45:00,12.9,54.4
2020-03-10 09:46:00,12.9,54.5
2020-03-10 09:47:00,12.9,54.5
2020-03-10 09:48:00,12.9,54.6
2020-03-10 09:49:00,12.9,54.5
2020-03-10 09:50:00,12.9,54.6
2020-03-10 09:51:00,12.9,54.6
2020-03-10 09:52:00,12.9,54.5
2020-03-10 09:53:00,12.9,54.6
2020-03-10 09:54:00,12.9,54.5
2020-03-10 09:55:00,12.9,54.5
2020-03-10 09:56:00,13,54.5
2020-03-10 09:57:00,13,54.5
2020-03-10 09:58:00,13,54.5
2020-03-10 09:59:00,13,54.5
2020-03-10 10:00:00,13,54.5
2020-03-10 10:01:00,13,54.5
2020-03-10 10:02:00,13,54.5
2020-03-10 10:03:00,13,54.5
2020-03-10 10:04:00,13,54.5
2020-03-10 10:05:00,13,54.5
2020-03-10 10:06:00,13,54.5
2020-03-10 10:07:00,13,54.4
2020-03-10 10:08:00,13,54.4
2020-03-10 10:09:00,13,54.5
2020-03-10 10:10:00,13,54.4
2020-03-10 10:11:00,13,54.5
2020-03-10 10:12:00,13.1,54.5
2020-03-10 10:13:00,13.1,54.5
2020-03-10 10:14:00,13.1,54.5
2020-03-10 10:15:00,13.1,54.4
2020-03-10 10:16:00,13.1,54.5
2020-03-10 10:17:00,13.1,54.4
2020-03-10 10:18:00,13.1,54.5
2020-03-10 10:19:00,13.1,54.5
2020-03-10 10:20:00,13.1,54.4
2020-03-10 10:21:00,13.1,54.4
2020-03-10 10:22:00,13.1,54.4
2020-03-10 10:23:00,13.1,54.4
2020-03-10 10:24:00,13.1,54.4
2020-03-10 10:25:00,13.1,54.4
2020-03-10 10:26:00,13.1,54.4
2020-03-10 10:27:00,13.1,54.3
2020-03-10 10:28:00,13.1,54.3
2020-03-10 10:29:00,13.1,54.3
2020-03-10 10:30:00,13.1,54.4
2020-03-10 10:31:00,13.1,54.4
2020-03-10 10:32:00,13.1,54.3
2020-03-10 10:33:00,13.1,54.3
2020-03-10 10:34:00,13.1,54.4
2020-03-10 10:35:00,13.2,54.4
2020-03-10 10:36:00,13.1,54.4
2020-03-10 10:37:00,13.1,54.3
2020-03-10 10:38:00,13.2,54.4
2020-03-10 10:39:00,13.2,54.4
2020-03-10 10:40:00,13.2,54.5
2020-03-10 10:41:00,13.2,54.6
2020-03-10 10:42:00,13.2,54.5
2020-03-10 10:43:00,13.2,54.6
2020-03-10 10:44:00,13.2,54.5
2020-03-10 10:45:00,13.2,54.6
2020-03-10 10:46:00,13.2,54.5
2020-03-10 10:47:00,13.2,54.7
2020-03-10 10:48:00,13.2,54.6
2020-03-10 10:49:00,13.2,54.7
2020-03-10 10:50:00,13.2,54.7
2020-03-10 10:51:00,13.2,54.7
2020-03-10 10:52:00,13.2,54.8
2020-03-10 10:53:00,13.2,54.7
2020-03-10 10:54:00,13.3,54.7
2020-03-10 10:55:00,13.3,54.7
2020-03-10 10:56:00,13.3,54.7
2020-03-10 10:57:00,13.3,54.7
2020-03-10 10:58:00,13.3,54.8
2020-03-10 10:59:00,13.3,54.9
2020-03-10 11:00:00,13.3,55
2020-03-10 11:01:00,13.3,55.2
2020-03-10 11:02:00,13.3,55.2
2020-03-10 11:03:00,13.3,55.2
2020-03-10 11:04:00,13.4,55.3
2020-03-10 11:05:00,13.4,55.3
2020-03-10 11:06:00,13.4,55.3
2020-03-10 11:07:00,13.4,55.1
2020-03-10 11:08:00,13.4,55.1
2020-03-10 11:09:00,13.4,55.1
2020-03-10 11:10:00,13.4,55.1
2020-03-10 11:11:00,13.5,55.1
2020-03-10 11:12:00,13.5,55
2020-03-10 11:13:00,13.5,55
2020-03-10 11:14:00,13.5,55
2020-03-10 11:15:00,13.5,55
2020-03-10 11:16:00,13.5,54.9
2020-03-10 11:17:00,13.5,54.8
2020-03-10 11:18:00,13.6,54.9
2020-03-10 11:19:00,13.6,55.1
2020-03-10 11:20:00,13.6,55.1
2020-03-10 11:21:00,13.6,55
2020-03-10 11:22:00,13.6,55.1
2020-03-10 11:23:00,13.7,55.1
2020-03-10 11:24:00,13.7,55
2020-03-10 11:25:00,13.7,55.1
2020-03-10 11:26:00,13.7,55
2020-03-10 11:27:00,13.7,55
2020-03-10 11:28:00,13.7,55.2
2020-03-10 11:29:00,13.7,55.1
2020-03-10 11:30:00,13.8,55.2
2020-03-10 11:31:00,13.8,55.2
2020-03-10 11:32:00,13.8,55.2
2020-03-10 11:33:00,13.8,55.3
2020-03-10 11:34:00,13.8,55.3
2020-03-10 11:35:00,13.9,55.3
2020-03-10 11:36:00,13.9,55.3
2020-03-10 11:37:00,13.9,55.3
2020-03-10 11:38:00,13.9,55.4
2020-03-10 11:39:00,14,55.4
2020-03-10 11:40:00,14,55.4
2020-03-10 11:41:00,14,55.4
2020-03-10 11:42:00,14,55.4
2020-03-10 11:43:00,14.1,55.4
2020-03-10 11:44:00,14.1,55.5
2020-03-10 11:45:00,14.1,55.5
2020-03-10 11:46:00,14.2,55.7
2020-03-10 11:47:00,14.2,55.9
2020-03-10 11:48:00,14.2,55.8
2020-03-10 11:49:00,14.2,55.7
2020-03-10 11:50:00,14.2,55.7
2020-03-10 11:51:00,14.3,55.7
2020-03-10 11:52:00,14.3,56.1
2020-03-10 11:53:00,14.3,56.3
2020-03-10 11:54:00,14.4,56.3
2020-03-10 11:55:00,14.4,56.2
2020-03-10 11:56:00,14.4,56.3
2020-03-10 11:57:00,14.5,56.3
2020-03-10 11:58:00,14.5,56.4
2020-03-10 11:59:00,14.6,56.3
2020-03-10 12:00:00,14.6,56.2
2020-03-10 12:01:00,14.7,56.3
2020-03-10 12:02:00,14.7,56.4
2020-03-10 12:03:00,14.7,56.3
2020-03-10 12:04:00,14.8,56.4
2020-03-10 12:05:00,14.8,56.3
2020-03-10 12:06:00,14.8,56.3
2020-03-10 12:07:00,14.9,56.4
2020-03-10 12:08:00,14.9,56.4
2020-03-10 12:09:00,15,56.5
2020-03-10 12:10:00,15,56.5
2020-03-10 12:11:00,15.1,56.4
2020-03-10 12:12:00,15.1,56.5
2020-03-10 12:13:00,15.1,56.6
2020-03-10 12:14:00,15.2,56.7
2020-03-10 12:15:00,15.2,56.7
2020-03-10 12:16:00,15.2,56.6
2020-03-10 12:17:00,15.3,56.7
2020-03-10 12:18:00,15.3,56.6
2020-03-10 12:19:00,15.3,56.6
2020-03-10 12:20:00,15.4,56.6
2020-03-10 12:21:00,15.4,56.5
2020-03-10 12:22:00,15.4,56.5
2020-03-10 12:23:00,15.4,56.5
2020-03-10 12:24:00,15.5,56.5
2020-03-10 12:25:00,15.5,56.6
2020-03-10 12:26:00,15.5,56.6
2020-03-10 12:27:00,15.6,56.5
2020-03-10 12:28:00,15.6,56.6
2020-03-10 12:29:00,15.7,56.5
2020-03-10 12:30:00,15.7,56.5
2020-03-10 12:31:00,15.7,56.5
2020-03-10 12:32:00,15.7,56.6
2020-03-10 12:33:00,15.7,56.6
2020-03-10 12:34:00,15.8,56.7
2020-03-10 12:35:00,15.8,56.7
2020-03-10 12:36:00,15.8,56.7
2020-03-10 12:37:00,15.9,56.6
2020-03-10 12:38:00,15.9,56.6
2020-03-10 12:39:00,15.9,56.6
2020-03-10 12:40:00,15.9,56.6
2020-03-10 12:41:00,16,56.5
2020-03-10 12:42:00,16,56.7
2020-03-10 12:43:00,16,56.7
2020-03-10 12:44:00,16,56.6
2020-03-10 12:45:00,16.1,56.7
2020-03-10 12:46:00,16.1,56.6
2020-03-10 12:47:00,16.1,56.6
2020-03-10 12:48:00,16.1,56.6
2020-03-10 12:49:00,16.1,56.6
2020-03-10 12:50:00,16.2,56.6
2020-03-10 12:51:00,16.2,56.6
2020-03-10 12:52:00,16.2,56.5
2020-03-10 12:53:00,16.2,56.6
2020-03-10 12:54:00,16.2,56.6
2020-03-10 12:55:00,16.2,56.6
2020-03-10 12:56:00,16.3,56.5
2020-03-10 12:57:00,16.3,56.5
2020-03-10 12:58:00,16.3,56.5
2020-03-10 12:59:00,16.3,56.5
2020-03-10 13:00:00,16.3,56.5
2020-03-10 13:01:00,16.4,56.5
2020-03-10 13:02:00,16.4,56.5
2020-03-10 13:03:00,16.4,56.5
2020-03-10 13:04:00,16.4,56.4
2020-03-10 13:05:00,16.4,56.4
2020-03-10 13:06:00,16.5,56.4
2020-03-10 13:07:00,16.5,56.3
2020-03-10 13:08:00,16.5,56.4
2020-03-10 13:09:00,16.5,56.4
2020-03-10 13:10:00,16.5,56.3
2020-03-10 13:11:00,16.5,56.3
2020-03-10 13:12:00,16.6,56.3
2020-03-10 13:13:00,16.6,56.4
2020-03-10 13:14:00,16.6,56.3
2020-03-10 13:15:00,16.6,56.3
2020-03-10 13:16:00,16.7,56.3
2020-03-10 13:17:00,16.7,56.3
2020-03-10 13:18:00,16.7,56.3
2020-03-10 13:19:00,16.7,56.3
2020-03-10 13:20:00,16.7,56.3
2020-03-10 13:21:00,16.7,56.3
2020-03-10 13:22:00,16.7,56.3
2020-03-10 13:23:00,16.7,56.2
2020-03-10 13:24:00,16.8,56.3
2020-03-10 13:25:00,16.8,56.3
2020-03-10 13:26:00,16.8,56.3
2020-03-10 13:27:00,16.8,56.2
2020-03-10 13:28:00,16.9,56.2
2020-03-10 13:29:00,16.9,56.3
2020-03-10 13:30:00,16.9,56.2
2020-03-10 13:31:00,16.9,56.2
2020-03-10 13:32:00,16.9,56.3
2020-03-10 13:33:00,17,56.3
2020-03-10 13:34:00,17,56.3
2020-03-10 13:35:00,17,56.2
2020-03-10 13:36:00,17,56.3
2020-03-10 13:37:00,17.1,56.3
2020-03-10 13:38:00,17.1,56.2
2020-03-10 13:39:00,17.1,56.2
2020-03-10 13:40:00,17.1,56.2
2020-03-10 13:41:00,17.2,56.2
2020-03-10 13:42:00,17.2,56.2
2020-03-10 13:43:00,17.2,56.2
2020-03-10 13:44:00,17.2,56.2
2020-03-10 13:45:00,17.2,56.2
2020-03-10 13:46:00,17.2,56.2
2020-03-10 13:47:00,17.2,56.2
2020-03-10 13:48:00,17.2,56.2
2020-03-10 13:49:00,17.3,56.2
2020-03-10 13:50:00,17.3,56.2
2020-03-10 13:51:00,17.3,56.2
2020-03-10 13:52:00,17.3,56.2
2020-03-10 13:53:00,17.3,56.2
2020-03-10 13:54:00,17.4,56.2
2020-03-10 13:55:00,17.4,56.2
2020-03-10 13:56:00,17.4,56.3
2020-03-10 13:57:00,17.4,56.3
2020-03-10 13:58:00,17.5,56.3
2020-03-10 13:59:00,17.5,56.3
2020-03-10 14:00:00,17.5,56.4
2020-03-10 14:01:00,17.6,56.4
2020-03-10 14:02:00,17.6,56.4
2020-03-10 14:03:00,17.7,56.4
2020-03-10 14:04:00,17.7,56.4
2020-03-10 14:05:00,17.7,56.4
2020-03-10 14:06:00,17.7,56.4
2020-03-10 14:07:00,17.7,56.3
2020-03-10 14:08:00,17.8,56.4
2020-03-10 14:09:00,17.8,56.4
2020-03-10 14:10:00,17.9,56.4
2020-03-10 14:11:00,17.9,56.4
2020-03-10 14:12:00,17.9,56.4
2020-03-10 14:13:00,18,56.4
2020-03-10 14:14:00,18,56.4
2020-03-10 14:15:00,18.1,56.4
2020-03-10 14:16:00,18.1,56.4
2020-03-10 14:17:00,18.1,56.3
2020-03-10 14:18:00,18.2,56.3
2020-03-10 14:19:00,18.2,56.3
2020-03-10 14:20:00,18.2,56.3
2020-03-10 14:21:00,18.2,56.2
2020-03-10 14:22:00,18.3,56.2
2020-03-10 14:23:00,18.3,56.2
2020-03-10 14:24:00,18.3,56.2
2020-03-10 14:25:00,18.4,56.1
2020-03-10 14:26:00,18.4,56.2
2020-03-10 14:27:00,18.4,56.1
2020-03-10 14:28:00,18.4,56.1
2020-03-10 14:29:00,18.4,56.1
2020-03-10 14:30:00,18.4,56.1
2020-03-10 14:31:00,18.5,56
2020-03-10 14:32:00,18.5,56
2020-03-10 14:33:00,18.5,56
2020-03-10 14:34:00,18.5,56
2020-03-10 14:35:00,18.6,56
2020-03-10 14:36:00,18.6,56
2020-03-10 14:37:00,18.6,56
2020-03-10 14:38:00,18.6,56
2020-03-10 14:39:00,18.6,55.9
2020-03-10 14:40:00,18.6,55.9
2020-03-10 14:41:00,18.6,55.9
2020-03-10 14:42:00,18.6,55.9
2020-03-10 14:43:00,18.7,55.9
2020-03-10 14:44:00,18.7,55.9
2020-03-10 14:45:00,18.7,55.8
2020-03-10 14:46:00,18.7,55.8
2020-03-10 14:47:00,18.7,55.8
2020-03-10 14:48:00,18.7,55.8
2020-03-10 14:49:00,18.7,55.8
2020-03-10 14:50:00,18.7,55.8
2020-03-10 14:51:00,18.7,55.8
2020-03-10 14:52:00,18.7,55.7
2020-03-10 14:53:00,18.7,55.7
2020-03-10 14:54:00,18.7,55.7
2020-03-10 14:55:00,18.7,55.7
2020-03-10 14:56:00,18.7,55.7
2020-03-10 14:57:00,18.7,55.7
2020-03-10 14:58:00,18.7,55.7
2020-03-10 14:59:00,18.7,55.7
2020-03-10 15:00:00,18.7,55.7
2020-03-10 15:01:00,18.7,55.7
2020-03-10 15:02:00,18.7,55.7
2020-03-10 15:03:00,18.8,55.7
2020-03-10 15:04:00,18.7,55.7
2020-03-10 15:05:00,18.8,55.7
